ID,x.coord,y.coord,angle,distance,RSSI,rel,dist1
6077,0,2,120,4.123105626,-59,105.9637565,"(4,5]"
6078,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
6081,0,2,240,4.123105626,-50,-134.0362435,"(4,5]"
6082,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
6083,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
6086,0,3,30,4,-44,30,"(3,4]"
6087,0,3,60,4,-46,60,"(3,4]"
6088,0,3,90,4,-52,90,"(3,4]"
6089,0,3,120,4,-58,120,"(3,4]"
6091,0,3,180,4,-59,180,"(3,4]"
6094,0,3,270,4,-53,-90,"(3,4]"
6095,0,3,300,4,-46,-60,"(3,4]"
6096,0,3,330,4,-42,-30,"(3,4]"
6097,0,4,0,4.123105626,-44,14.03624347,"(4,5]"
6098,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
6099,0,4,60,4.123105626,-42,74.03624347,"(4,5]"
6100,0,4,90,4.123105626,-44,104.0362435,"(4,5]"
6101,0,4,120,4.123105626,-50,134.0362435,"(4,5]"
6102,0,4,150,4.123105626,-57,164.0362435,"(4,5]"
6104,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
6107,0,4,300,4.123105626,-60,-45.96375653,"(4,5]"
6108,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
6109,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
6110,0,5,30,4.472135955,-50,56.56505118,"(4,5]"
6111,0,5,60,4.472135955,-46,86.56505118,"(4,5]"
6112,0,5,90,4.472135955,-47,116.5650512,"(4,5]"
6113,0,5,120,4.472135955,-50,146.5650512,"(4,5]"
6114,0,5,150,4.472135955,-59,176.5650512,"(4,5]"
6117,0,5,240,4.472135955,-62,-93.43494882,"(4,5]"
6121,0,6,0,5,-60,36.86989765,"(4,5]"
6122,0,6,30,5,-58,66.86989765,"(4,5]"
6123,0,6,60,5,-54,96.86989765,"(4,5]"
6131,0,6,300,5,-58,-23.13010235,"(4,5]"
6133,1,0,0,4.242640687,-56,-45,"(4,5]"
6134,1,0,30,4.242640687,-59,-15,"(4,5]"
6137,1,0,120,4.242640687,-57,75,"(4,5]"
6138,1,0,150,4.242640687,-54,105,"(4,5]"
6139,1,0,180,4.242640687,-58,135,"(4,5]"
6141,1,0,240,4.242640687,-59,-165,"(4,5]"
6142,1,0,270,4.242640687,-54,-135,"(4,5]"
6143,1,0,300,4.242640687,-51,-105,"(4,5]"
6144,1,0,330,4.242640687,-54,-75,"(4,5]"
6145,1,1,0,3.605551275,-58,-33.69006753,"(3,4]"
6146,1,1,30,3.605551275,-59,-3.690067526,"(3,4]"
6149,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
6150,1,1,150,3.605551275,-58,116.3099325,"(3,4]"
6151,1,1,180,3.605551275,-59,146.3099325,"(3,4]"
6153,1,1,240,3.605551275,-59,-153.6900675,"(3,4]"
6154,1,1,270,3.605551275,-53,-123.6900675,"(3,4]"
6155,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
6156,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
6157,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
6158,1,2,30,3.16227766,-53,11.56505118,"(3,4]"
6159,1,2,60,3.16227766,-57,41.56505118,"(3,4]"
6161,1,2,120,3.16227766,-57,101.5650512,"(3,4]"
6162,1,2,150,3.16227766,-56,131.5650512,"(3,4]"
6163,1,2,180,3.16227766,-60,161.5650512,"(3,4]"
6166,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
6167,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
6168,1,2,330,3.16227766,-47,-48.43494882,"(3,4]"
6169,1,3,0,3,-47,0,"(2,3]"
6170,1,3,30,3,-50,30,"(2,3]"
6171,1,3,60,3,-54,60,"(2,3]"
6172,1,3,90,3,-58,90,"(2,3]"
6181,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
6182,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
6183,1,4,60,3.16227766,-52,78.43494882,"(3,4]"
6184,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
6185,1,4,120,3.16227766,-56,138.4349488,"(3,4]"
6186,1,4,150,3.16227766,-56,168.4349488,"(3,4]"
6187,1,4,180,3.16227766,-62,-161.5650512,"(3,4]"
6192,1,4,330,3.16227766,-57,-11.56505118,"(3,4]"
6193,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
6194,1,5,30,3.605551275,-50,63.69006753,"(3,4]"
6195,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
6196,1,5,90,3.605551275,-56,123.6900675,"(3,4]"
6197,1,5,120,3.605551275,-59,153.6900675,"(3,4]"
6198,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
6204,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
6217,2,0,0,3.605551275,-59,-56.30993247,"(3,4]"
6220,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
6221,2,0,120,3.605551275,-56,63.69006753,"(3,4]"
6223,2,0,180,3.605551275,-57,123.6900675,"(3,4]"
6226,2,0,270,3.605551275,-58,-146.3099325,"(3,4]"
6227,2,0,300,3.605551275,-53,-116.3099325,"(3,4]"
6228,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
6229,2,1,0,2.828427125,-53,-45,"(2,3]"
6230,2,1,30,2.828427125,-58,-15,"(2,3]"
6233,2,1,120,2.828427125,-59,75,"(2,3]"
6238,2,1,270,2.828427125,-59,-135,"(2,3]"
6239,2,1,300,2.828427125,-54,-105,"(2,3]"
6240,2,1,330,2.828427125,-52,-75,"(2,3]"
6241,2,2,0,2.236067977,-52,-26.56505118,"(2,3]"
6245,2,2,120,2.236067977,-58,93.43494882,"(2,3]"
6246,2,2,150,2.236067977,-57,123.4349488,"(2,3]"
6251,2,2,300,2.236067977,-56,-86.56505118,"(2,3]"
6253,2,3,0,2,-53,0,"[1,2]"
6254,2,3,30,2,-56,30,"[1,2]"
6255,2,3,60,2,-60,60,"[1,2]"
6256,2,3,90,2,-56,90,"[1,2]"
6257,2,3,120,2,-54,120,"[1,2]"
6259,2,3,180,2,-59,180,"[1,2]"
6264,2,3,330,2,-58,-30,"[1,2]"
6265,2,4,0,2.236067977,-54,26.56505118,"(2,3]"
6266,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
6267,2,4,60,2.236067977,-58,86.56505118,"(2,3]"
6270,2,4,150,2.236067977,-59,176.5650512,"(2,3]"
6276,2,4,330,2.236067977,-59,-3.434948823,"(2,3]"
6277,2,5,0,2.828427125,-56,45,"(2,3]"
6278,2,5,30,2.828427125,-54,75,"(2,3]"
6279,2,5,60,2.828427125,-59,105,"(2,3]"
6289,2,6,0,3.605551275,-58,56.30993247,"(3,4]"
6290,2,6,30,3.605551275,-56,86.30993247,"(3,4]"
6291,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
6292,2,6,90,3.605551275,-59,146.3099325,"(3,4]"
6301,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
6304,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
6305,3,0,120,3.16227766,-56,48.43494882,"(3,4]"
6306,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
6307,3,0,180,3.16227766,-56,108.4349488,"(3,4]"
6313,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
6316,3,1,90,2.236067977,-58,26.56505118,"(2,3]"
6317,3,1,120,2.236067977,-59,56.56505118,"(2,3]"
6318,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
6323,3,1,300,2.236067977,-59,-123.4349488,"(2,3]"
6324,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
6325,3,2,0,1.414213562,-56,-45,"[1,2]"
6326,3,2,30,1.414213562,-59,-15,"[1,2]"
6329,3,2,120,1.414213562,-60,75,"[1,2]"
6335,3,2,300,1.414213562,-59,-105,"[1,2]"
6336,3,2,330,1.414213562,-58,-75,"[1,2]"
6337,3,3,0,1,-58,0,"[1,2]"
6341,3,3,120,1,-58,120,"[1,2]"
6342,3,3,150,1,-57,150,"[1,2]"
6343,3,3,180,1,-60,180,"[1,2]"
6347,3,3,300,1,-59,-60,"[1,2]"
6349,3,4,0,1.414213562,-58,45,"[1,2]"
6350,3,4,30,1.414213562,-58,75,"[1,2]"
6359,3,4,300,1.414213562,-56,-15,"[1,2]"
6362,3,5,30,2.236067977,-59,93.43494882,"(2,3]"
6371,3,5,300,2.236067977,-56,3.434948823,"(2,3]"
6372,3,5,330,2.236067977,-56,33.43494882,"(2,3]"
6383,3,6,300,3.16227766,-59,11.56505118,"(3,4]"
6384,3,6,330,3.16227766,-58,41.56505118,"(3,4]"
6389,0,0,120,5,-58,83.13010235,"(4,5]"
6390,0,0,150,5,-56,113.1301024,"(4,5]"
6393,0,0,240,5,-59,-156.8698976,"(4,5]"
6394,0,0,270,5,-54,-126.8698976,"(4,5]"
6395,0,0,300,5,-56,-96.86989765,"(4,5]"
6396,0,0,330,5,-59,-66.86989765,"(4,5]"
6397,0,1,0,4.472135955,-53,-26.56505118,"(4,5]"
6398,0,1,30,4.472135955,-59,3.434948823,"(4,5]"
6402,0,1,150,4.472135955,-59,123.4349488,"(4,5]"
6403,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
6405,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
6406,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
6407,0,1,300,4.472135955,-47,-86.56505118,"(4,5]"
6408,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
6409,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
6410,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
6411,0,2,60,4.123105626,-58,45.96375653,"(4,5]"
6413,0,2,120,4.123105626,-59,105.9637565,"(4,5]"
6414,0,2,150,4.123105626,-60,135.9637565,"(4,5]"
6416,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
6417,0,2,240,4.123105626,-50,-134.0362435,"(4,5]"
6418,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
6419,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
6420,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
6422,0,3,30,4,-44,30,"(3,4]"
6423,0,3,60,4,-46,60,"(3,4]"
6424,0,3,90,4,-53,90,"(3,4]"
6425,0,3,120,4,-58,120,"(3,4]"
6427,0,3,180,4,-59,180,"(3,4]"
6430,0,3,270,4,-53,-90,"(3,4]"
6431,0,3,300,4,-46,-60,"(3,4]"
6432,0,3,330,4,-42,-30,"(3,4]"
6433,0,4,0,4.123105626,-44,14.03624347,"(4,5]"
6434,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
6435,0,4,60,4.123105626,-42,74.03624347,"(4,5]"
6436,0,4,90,4.123105626,-45,104.0362435,"(4,5]"
6437,0,4,120,4.123105626,-50,134.0362435,"(4,5]"
6438,0,4,150,4.123105626,-57,164.0362435,"(4,5]"
6440,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
6441,0,4,240,4.123105626,-59,-105.9637565,"(4,5]"
6444,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
6445,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
6446,0,5,30,4.472135955,-48,56.56505118,"(4,5]"
6448,0,5,90,4.472135955,-47,116.5650512,"(4,5]"
6449,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
6450,0,5,150,4.472135955,-58,176.5650512,"(4,5]"
6458,0,6,30,5,-58,66.86989765,"(4,5]"
6459,0,6,60,5,-54,96.86989765,"(4,5]"
6467,0,6,300,5,-58,-23.13010235,"(4,5]"
6469,1,0,0,4.242640687,-56,-45,"(4,5]"
6470,1,0,30,4.242640687,-59,-15,"(4,5]"
6473,1,0,120,4.242640687,-56,75,"(4,5]"
6475,1,0,180,4.242640687,-57,135,"(4,5]"
6476,1,0,210,4.242640687,-60,165,"(4,5]"
6477,1,0,240,4.242640687,-59,-165,"(4,5]"
6478,1,0,270,4.242640687,-54,-135,"(4,5]"
6479,1,0,300,4.242640687,-52,-105,"(4,5]"
6480,1,0,330,4.242640687,-54,-75,"(4,5]"
6481,1,1,0,3.605551275,-58,-33.69006753,"(3,4]"
6482,1,1,30,3.605551275,-59,-3.690067526,"(3,4]"
6485,1,1,120,3.605551275,-59,86.30993247,"(3,4]"
6486,1,1,150,3.605551275,-57,116.3099325,"(3,4]"
6487,1,1,180,3.605551275,-58,146.3099325,"(3,4]"
6489,1,1,240,3.605551275,-59,-153.6900675,"(3,4]"
6491,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
6492,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
6493,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
6494,1,2,30,3.16227766,-53,11.56505118,"(3,4]"
6495,1,2,60,3.16227766,-57,41.56505118,"(3,4]"
6497,1,2,120,3.16227766,-57,101.5650512,"(3,4]"
6498,1,2,150,3.16227766,-56,131.5650512,"(3,4]"
6499,1,2,180,3.16227766,-57,161.5650512,"(3,4]"
6502,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
6503,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
6504,1,2,330,3.16227766,-47,-48.43494882,"(3,4]"
6505,1,3,0,3,-47,0,"(2,3]"
6506,1,3,30,3,-47,30,"(2,3]"
6507,1,3,60,3,-53,60,"(2,3]"
6508,1,3,90,3,-58,90,"(2,3]"
6517,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
6518,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
6519,1,4,60,3.16227766,-52,78.43494882,"(3,4]"
6520,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
6521,1,4,120,3.16227766,-56,138.4349488,"(3,4]"
6522,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
6528,1,4,330,3.16227766,-56,-11.56505118,"(3,4]"
6529,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
6530,1,5,30,3.605551275,-51,63.69006753,"(3,4]"
6531,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
6532,1,5,90,3.605551275,-54,123.6900675,"(3,4]"
6533,1,5,120,3.605551275,-56,153.6900675,"(3,4]"
6540,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
6553,2,0,0,3.605551275,-59,-56.30993247,"(3,4]"
6556,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
6557,2,0,120,3.605551275,-56,63.69006753,"(3,4]"
6558,2,0,150,3.605551275,-56,93.69006753,"(3,4]"
6559,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
6562,2,0,270,3.605551275,-59,-146.3099325,"(3,4]"
6563,2,0,300,3.605551275,-53,-116.3099325,"(3,4]"
6564,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
6565,2,1,0,2.828427125,-53,-45,"(2,3]"
6566,2,1,30,2.828427125,-58,-15,"(2,3]"
6567,2,1,60,2.828427125,-59,15,"(2,3]"
6569,2,1,120,2.828427125,-59,75,"(2,3]"
6570,2,1,150,2.828427125,-60,105,"(2,3]"
6574,2,1,270,2.828427125,-58,-135,"(2,3]"
6575,2,1,300,2.828427125,-54,-105,"(2,3]"
6576,2,1,330,2.828427125,-52,-75,"(2,3]"
6577,2,2,0,2.236067977,-52,-26.56505118,"(2,3]"
6578,2,2,30,2.236067977,-56,3.434948823,"(2,3]"
6581,2,2,120,2.236067977,-58,93.43494882,"(2,3]"
6582,2,2,150,2.236067977,-59,123.4349488,"(2,3]"
6583,2,2,180,2.236067977,-60,153.4349488,"(2,3]"
6587,2,2,300,2.236067977,-56,-86.56505118,"(2,3]"
6588,2,2,330,2.236067977,-53,-56.56505118,"(2,3]"
6589,2,3,0,2,-54,0,"[1,2]"
6590,2,3,30,2,-56,30,"[1,2]"
6591,2,3,60,2,-59,60,"[1,2]"
6592,2,3,90,2,-56,90,"[1,2]"
6593,2,3,120,2,-56,120,"[1,2]"
6594,2,3,150,2,-56,150,"[1,2]"
6595,2,3,180,2,-60,180,"[1,2]"
6600,2,3,330,2,-58,-30,"[1,2]"
6601,2,4,0,2.236067977,-56,26.56505118,"(2,3]"
6602,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
6603,2,4,60,2.236067977,-57,86.56505118,"(2,3]"
6606,2,4,150,2.236067977,-60,176.5650512,"(2,3]"
6612,2,4,330,2.236067977,-59,-3.434948823,"(2,3]"
6613,2,5,0,2.828427125,-56,45,"(2,3]"
6614,2,5,30,2.828427125,-54,75,"(2,3]"
6625,2,6,0,3.605551275,-59,56.30993247,"(3,4]"
6626,2,6,30,3.605551275,-56,86.30993247,"(3,4]"
6627,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
6640,3,0,90,3.16227766,-59,18.43494882,"(3,4]"
6642,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
6643,3,0,180,3.16227766,-56,108.4349488,"(3,4]"
6647,3,0,300,3.16227766,-59,-131.5650512,"(3,4]"
6649,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
6652,3,1,90,2.236067977,-59,26.56505118,"(2,3]"
6653,3,1,120,2.236067977,-59,56.56505118,"(2,3]"
6654,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
6659,3,1,300,2.236067977,-59,-123.4349488,"(2,3]"
6660,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
6661,3,2,0,1.414213562,-56,-45,"[1,2]"
6662,3,2,30,1.414213562,-59,-15,"[1,2]"
6665,3,2,120,1.414213562,-60,75,"[1,2]"
6671,3,2,300,1.414213562,-59,-105,"[1,2]"
6672,3,2,330,1.414213562,-57,-75,"[1,2]"
6673,3,3,0,1,-57,0,"[1,2]"
6677,3,3,120,1,-58,120,"[1,2]"
6678,3,3,150,1,-58,150,"[1,2]"
6679,3,3,180,1,-60,180,"[1,2]"
6683,3,3,300,1,-58,-60,"[1,2]"
6685,3,4,0,1.414213562,-59,45,"[1,2]"
6686,3,4,30,1.414213562,-58,75,"[1,2]"
6695,3,4,300,1.414213562,-58,-15,"[1,2]"
6697,3,5,0,2.236067977,-59,63.43494882,"(2,3]"
6706,3,5,270,2.236067977,-59,-26.56505118,"(2,3]"
6707,3,5,300,2.236067977,-58,3.434948823,"(2,3]"
6708,3,5,330,2.236067977,-56,33.43494882,"(2,3]"
6720,3,6,330,3.16227766,-57,41.56505118,"(3,4]"
6725,0,0,120,5,-57,83.13010235,"(4,5]"
6726,0,0,150,5,-56,113.1301024,"(4,5]"
6729,0,0,240,5,-59,-156.8698976,"(4,5]"
6730,0,0,270,5,-56,-126.8698976,"(4,5]"
6731,0,0,300,5,-56,-96.86989765,"(4,5]"
6732,0,0,330,5,-58,-66.86989765,"(4,5]"
6733,0,1,0,4.472135955,-54,-26.56505118,"(4,5]"
6734,0,1,30,4.472135955,-59,3.434948823,"(4,5]"
6737,0,1,120,4.472135955,-59,93.43494882,"(4,5]"
6738,0,1,150,4.472135955,-59,123.4349488,"(4,5]"
6739,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
6740,0,1,210,4.472135955,-59,-176.5650512,"(4,5]"
6741,0,1,240,4.472135955,-56,-146.5650512,"(4,5]"
6742,0,1,270,4.472135955,-50,-116.5650512,"(4,5]"
6743,0,1,300,4.472135955,-47,-86.56505118,"(4,5]"
6744,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
6745,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
6746,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
6747,0,2,60,4.123105626,-58,45.96375653,"(4,5]"
6749,0,2,120,4.123105626,-59,105.9637565,"(4,5]"
6750,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
6752,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
6753,0,2,240,4.123105626,-50,-134.0362435,"(4,5]"
6754,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
6755,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
6756,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
6757,0,3,0,4,-42,0,"(3,4]"
6758,0,3,30,4,-42,30,"(3,4]"
6759,0,3,60,4,-46,60,"(3,4]"
6760,0,3,90,4,-53,90,"(3,4]"
6761,0,3,120,4,-58,120,"(3,4]"
6763,0,3,180,4,-59,180,"(3,4]"
6766,0,3,270,4,-62,-90,"(3,4]"
6767,0,3,300,4,-46,-60,"(3,4]"
6768,0,3,330,4,-44,-30,"(3,4]"
6769,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
6770,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
6771,0,4,60,4.123105626,-42,74.03624347,"(4,5]"
6772,0,4,90,4.123105626,-44,104.0362435,"(4,5]"
6773,0,4,120,4.123105626,-50,134.0362435,"(4,5]"
6774,0,4,150,4.123105626,-58,164.0362435,"(4,5]"
6776,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
6777,0,4,240,4.123105626,-58,-105.9637565,"(4,5]"
6779,0,4,300,4.123105626,-60,-45.96375653,"(4,5]"
6780,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
6781,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
6782,0,5,30,4.472135955,-48,56.56505118,"(4,5]"
6784,0,5,90,4.472135955,-47,116.5650512,"(4,5]"
6785,0,5,120,4.472135955,-50,146.5650512,"(4,5]"
6786,0,5,150,4.472135955,-58,176.5650512,"(4,5]"
6789,0,5,240,4.472135955,-60,-93.43494882,"(4,5]"
6794,0,6,30,5,-58,66.86989765,"(4,5]"
6795,0,6,60,5,-56,96.86989765,"(4,5]"
6803,0,6,300,5,-59,-23.13010235,"(4,5]"
6805,1,0,0,4.242640687,-56,-45,"(4,5]"
6806,1,0,30,4.242640687,-59,-15,"(4,5]"
6809,1,0,120,4.242640687,-56,75,"(4,5]"
6811,1,0,180,4.242640687,-56,135,"(4,5]"
6812,1,0,210,4.242640687,-62,165,"(4,5]"
6813,1,0,240,4.242640687,-60,-165,"(4,5]"
6814,1,0,270,4.242640687,-53,-135,"(4,5]"
6815,1,0,300,4.242640687,-52,-105,"(4,5]"
6816,1,0,330,4.242640687,-56,-75,"(4,5]"
6817,1,1,0,3.605551275,-59,-33.69006753,"(3,4]"
6818,1,1,30,3.605551275,-59,-3.690067526,"(3,4]"
6821,1,1,120,3.605551275,-57,86.30993247,"(3,4]"
6822,1,1,150,3.605551275,-57,116.3099325,"(3,4]"
6823,1,1,180,3.605551275,-59,146.3099325,"(3,4]"
6824,1,1,210,3.605551275,-60,176.3099325,"(3,4]"
6825,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
6827,1,1,300,3.605551275,-50,-93.69006753,"(3,4]"
6828,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
6829,1,2,0,3.16227766,-47,-18.43494882,"(3,4]"
6830,1,2,30,3.16227766,-53,11.56505118,"(3,4]"
6831,1,2,60,3.16227766,-56,41.56505118,"(3,4]"
6833,1,2,120,3.16227766,-58,101.5650512,"(3,4]"
6834,1,2,150,3.16227766,-56,131.5650512,"(3,4]"
6835,1,2,180,3.16227766,-58,161.5650512,"(3,4]"
6838,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
6839,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
6840,1,2,330,3.16227766,-48,-48.43494882,"(3,4]"
6841,1,3,0,3,-48,0,"(2,3]"
6842,1,3,30,3,-47,30,"(2,3]"
6843,1,3,60,3,-56,60,"(2,3]"
6844,1,3,90,3,-58,90,"(2,3]"
6853,1,4,0,3.16227766,-51,18.43494882,"(3,4]"
6854,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
6856,1,4,90,3.16227766,-59,108.4349488,"(3,4]"
6857,1,4,120,3.16227766,-56,138.4349488,"(3,4]"
6858,1,4,150,3.16227766,-57,168.4349488,"(3,4]"
6859,1,4,180,3.16227766,-59,-161.5650512,"(3,4]"
6864,1,4,330,3.16227766,-56,-11.56505118,"(3,4]"
6865,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
6866,1,5,30,3.605551275,-51,63.69006753,"(3,4]"
6867,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
6868,1,5,90,3.605551275,-53,123.6900675,"(3,4]"
6869,1,5,120,3.605551275,-58,153.6900675,"(3,4]"
6870,1,5,150,3.605551275,-60,-176.3099325,"(3,4]"
6876,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
6889,2,0,0,3.605551275,-59,-56.30993247,"(3,4]"
6892,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
6894,2,0,150,3.605551275,-57,93.69006753,"(3,4]"
6895,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
6898,2,0,270,3.605551275,-59,-146.3099325,"(3,4]"
6899,2,0,300,3.605551275,-52,-116.3099325,"(3,4]"
6900,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
6901,2,1,0,2.828427125,-53,-45,"(2,3]"
6902,2,1,30,2.828427125,-58,-15,"(2,3]"
6903,2,1,60,2.828427125,-60,15,"(2,3]"
6905,2,1,120,2.828427125,-59,75,"(2,3]"
6906,2,1,150,2.828427125,-59,105,"(2,3]"
6911,2,1,300,2.828427125,-53,-105,"(2,3]"
6912,2,1,330,2.828427125,-52,-75,"(2,3]"
6913,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
6914,2,2,30,2.236067977,-57,3.434948823,"(2,3]"
6917,2,2,120,2.236067977,-59,93.43494882,"(2,3]"
6918,2,2,150,2.236067977,-58,123.4349488,"(2,3]"
6923,2,2,300,2.236067977,-56,-86.56505118,"(2,3]"
6924,2,2,330,2.236067977,-53,-56.56505118,"(2,3]"
6925,2,3,0,2,-54,0,"[1,2]"
6927,2,3,60,2,-60,60,"[1,2]"
6928,2,3,90,2,-59,90,"[1,2]"
6929,2,3,120,2,-57,120,"[1,2]"
6930,2,3,150,2,-56,150,"[1,2]"
6931,2,3,180,2,-60,180,"[1,2]"
6936,2,3,330,2,-58,-30,"[1,2]"
6937,2,4,0,2.236067977,-56,26.56505118,"(2,3]"
6938,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
6939,2,4,60,2.236067977,-58,86.56505118,"(2,3]"
6948,2,4,330,2.236067977,-59,-3.434948823,"(2,3]"
6949,2,5,0,2.828427125,-56,45,"(2,3]"
6950,2,5,30,2.828427125,-54,75,"(2,3]"
6961,2,6,0,3.605551275,-57,56.30993247,"(3,4]"
6962,2,6,30,3.605551275,-54,86.30993247,"(3,4]"
6963,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
6976,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
6978,3,0,150,3.16227766,-57,78.43494882,"(3,4]"
6979,3,0,180,3.16227766,-56,108.4349488,"(3,4]"
6983,3,0,300,3.16227766,-58,-131.5650512,"(3,4]"
6984,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
6985,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
6988,3,1,90,2.236067977,-58,26.56505118,"(2,3]"
6989,3,1,120,2.236067977,-59,56.56505118,"(2,3]"
6990,3,1,150,2.236067977,-56,86.56505118,"(2,3]"
6995,3,1,300,2.236067977,-59,-123.4349488,"(2,3]"
6996,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
6997,3,2,0,1.414213562,-56,-45,"[1,2]"
6998,3,2,30,1.414213562,-59,-15,"[1,2]"
7001,3,2,120,1.414213562,-62,75,"[1,2]"
7002,3,2,150,1.414213562,-62,105,"[1,2]"
7008,3,2,330,1.414213562,-56,-75,"[1,2]"
7009,3,3,0,1,-59,0,"[1,2]"
7013,3,3,120,1,-58,120,"[1,2]"
7015,3,3,180,1,-59,180,"[1,2]"
7019,3,3,300,1,-59,-60,"[1,2]"
7021,3,4,0,1.414213562,-58,45,"[1,2]"
